ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Proprietary,Yes,Vhhiikddew&&221177;;Qssnaa  aa,SCIP-CARD-2,Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma,33%,9 patients,AL_CAC-3
10038,STRINGFELLOW MEMORIAL HOSPITAL,112255  KKTTYY  RRREETTOOUU,ANNISTON,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,,81 patients,AL_PN-5C
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AALL,36201,CALHOUN,552255889900,Sxitt  CCBoopputtaaoz,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,66,509 patients,AL_AMI-2
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,QMNNIIDYIJ,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),93%,14 patients,AL_AMI-3
10038,STRINGFELLOW MEMORIAL HOSPITAL,00  RS  1188TTY,BAAKIIYL,AL,36201,CALHOUN,2562358900,SuuttCCrree  Joiiaall,Proprietary,Yes,Heart Attack,SCIP-INF-6,Heart Attack Patients Given Smoking Cessation Advice/Counseling,54%,29 patients,AL_AMI-4
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,JNNIISSINN,AL,36201,CALHOUN,225522558800,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,,6677oeey,AL_AMI-5
10019,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,32 patients,AL_AMI-7A
10049,STRINGFELLOW MEMORIAL HOSPITAL,1530 U S HIGHWAY 43,BOAZ,AL,36201,AALLYY,2562358900,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,87%,15 patients,AALLAAKIIQ
10043,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,CENTRE,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,87%,142 patients,AL_AMI-2
11003388,STRINGFELLOW MEMORIAL HOSPITAL,3300DATT1188YY,GEORGIANA,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HH22,rqrr  Giillw  PPttnnga  GGiirnn  Wgsuuqttiipg  Oeec  nnreccuuq  SSudttookSS))Guumcctt,100%,455 patients,AL_HF-2
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,vyrr  VeeJoossppiigaaz,Proprietary,Yes,Heart Failure,GD,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),90%,49 patients,AL_HF-3
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,HF-4,eeqg  DaauPPynnrss  GGucee  Ammiub  FssbQddxee//nnssllnn,100%,41 patients,FF--44
10038,RRRIIFFFEEKQNEEOORRLLYLPPIIGLL,301 EAST 18TH ST,ANNISTON,AL,36067,COFFEE,2562358900,Acute Care Hospitals,Proprietary,Yes,Omjijiiaa,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,97%,110 patients,AL_PN-2
10038,SHELBY BAPTIST MEDICAL CENTER,301 EAST 18TH ST,VALLEY,AL,3300,CALHOUN,2562358900,Acute Care Hospitals,Otooppteer,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,102 patients,AL_PN-3B
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,plljyaaf  blm--ppfiii  Ovvaag,Yes,PPkijii,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,83 patients,AL_PN-4
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,SJODGIB,AL,35045,CALHOUN,33776622,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,97%,145 patients,AL_PN-5C
10038,STRINGFELLOW MEMORIAL HOSPITAL,209 NORTH MAIN STREET,ANNISTON,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Proprietary,Yes,Zyrrkxlljccykoob  Oeeednnttiinn,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),92%,99 patients,AL_PN-6
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AA,36201,CALHOUN,2562358900,xuurraoiittw,Proprietary,Yes,Pneumonia,OJ77,Pneumonia Patients Assessed and Given Influenza Vaccination,91%,87 patients,AL_PN-7
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,TALLADEGA,2562358900,Acute Care Hospitals,Olkwystyy,Yes,Surgical Infection Prevention,SCIP-CARD-2,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,23 patients,AL_SCIP-CARD-2
10055,NORTHWEST MEDICAL CENTER,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,342 patients,AL_SCIP-CARD-2
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,PPeporreettfyy,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,94 patients,AL_HF-3
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AAO,36305,CHILTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,62 patients,AL_HF-4
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,100%,37 patients,AL_PN-2
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,152 patients,AALL--V
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,,33661166,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,AMI-1,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,77 patients,AL_PN-4
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,AAccuuee  CCaaee  HHooppsz,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,93%,77  oqttiieeyss,AL_PN-5C
10055,OOOSEESS  OOWOGQLL,4370 WEST MAIN STREET,OOGNN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),99%,,AL_AMI-1
10055,FFLLOOWWDRRSS  OOOUAAK,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,99%,128 patients,AL_PN-7
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,HARTSELLE,AL,36305,HOUSTON,3347935000,QreeVaaeeYpaiigskw,Proprietary,Ud,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,11,2 patients,AL_SCIP-CARD-2
10055,FLOWERS HOSPITAL,150 GILBREATH DRIVE,DOTHAN,AL,36305,CLARKE,3347935000,Acute Care Hospitals,Proprietary,YYeed,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,950 patients,AL_SCIP-INF-1
10047,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,MARION,3347935000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,957 patients,AL_SCIP-INF-2
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,35976,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,SCIP-VTE-1,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,882 patients,AL_SCIP-INF-3
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DDLRHH,AL,35007,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Ueez,Surgical Infection Prevention,SCIP-INF-4,HHsg  FFiiouueePPaattiibrz  GGiignnq  olm  dLLgVVnngtoccoaa  SSssillcc((VVSS))  Dyiinn,98%,165 patients,AL_SCIP-INF-4
110055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,2059325966,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),0000,1295 patients,AL_SCIP-INF-6
10055,FLOWERS HOSPITAL,443377  EEY  AAIIATTTEEG,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,Jtt  ttscc  aaoeegssTiivvrAkookkiinnggsssttoonnuxdVooibssrlliij,100%,497 patients,K__PPNN
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,YYss,Heart Failure,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,497 patients,AL_SCIP-VTE-2
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,AL,3311,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,aaAAttrqxm,AMI-1,Heart Attack Patients Given Aspirin at Arrival,97%,239 patients,AL_AMI-1
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,SK,35205,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Gdaatt  cckk,AMI-2,Heart Attack Patients Given Aspirin at Discharge,98%,10 patients,AL_AMI-2
10019,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,AL,35205,DRFFEEPNN,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),85%,41 patients,AL_HF-1
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BBOFUMGAA,AL,35205,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,63 patients,AL_AMI-4
10056,  IICCDB  JLAQK,810 ST VINCENTS DRIVE,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,Acute Care Hospitals,Cjttsnnoonn--ig  --yywe,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,82%,149 patients,AL_AMI-5
10085,DECATUR GENERAL HOSPITAL,1201 7TH STREET SE,DECATUR,AL,35609,OORRM,2563412000,AAcctteerr  Yooott,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,205 patients,AL_AMI-3
10024,NORTHWEST MEDICAL CENTER,50 MEDICAL PARK EAST DRIVE,ALABASTER,AL,35594,MARION,2054877736,Acute Care Hospitals,tipputtsyy,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,10 patients,AL_AMI-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AALL,35594,MARION,2054877736,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-2,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,77qtt,AL_AMI-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,559944,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,PN-3B,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,2 patients,AL_AMI-3
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,KJCU,AL,35594,MARION,220044887766,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,1 patients,AL_AMI-4
10032,NORTHWEST MEDICAL CENTER,553300  UU  ZJIIGGJH,WINFIELD,AL,35960,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,8 patients,AL_AMI-5
10086,COMMUNITY HOSPITAL INC,1530 U S HIGHWAY 43,WINFIELD,AL,44,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,AMI-7A,HHeerrr  SyqmaaeennttssVeej  FFiihrrkoollgiivNdxiifaattkQiiynn3300  NunnuuttwLffQfvvaa,0%,1 patients,AL_AMI-7A
10086,NORTHWEST MEDICAL CENTER,115500  ZIIGGGSU33,WINFIELD,AL,3344,MARION,2054877736,Acute Care Hospitals,PPepoqrr,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,  sgiiss,AL_HF-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AALL,35594,MARION,007766,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,90%,48 patients,AL_HF-1
10086,NNIEESSTT  MMDDDUCCQK  VNNEE,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MMIB,2054877736,Acute Care Hospitals,Proprietary,Ueew,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,402 patients,AL_HF-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2563572111,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),85%,13 patients,AL_HF-3
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,SLL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,YYww,Heart Failure,,Heart Failure Patients Given Smoking Cessation Advice/Counseling,67%,14 patients,AL_HF-4
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,DOTHAN,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,YYr,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,91%,66 patients,QLL__PPB--
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,XRJ,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,PPduummisaagwjttWWhhlsseeIIjuos  eerrggeejh  RRioomm  kooe  rrree  EsaPPffedd  PPfiiirrYphhw  sossgrrqinn  I  TThhee  iiettBssiittaa  DDssw  IffAAnnriivuiicca,98%,59 patients,AL_PN-3B
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PPM,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,00ppaaorw,AL_PN-4
10033,MARSHALL MEDICAL CENTER NORTH,11553300UUHHIIQYY  44,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,100%,85 patients,AL_AMI-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,0044777733,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),100%,62 patients,AL_PN-6
10086,JITGSATTKDDDQ  NNGEE,1530 U S HIGHWAY 43,WINFIELD,AA,35594,MARION,2054877736,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,82%,45 patients,AL_PN-7
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,22447766,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,99,19 patients,AL_SCIP-CARD-2
10086,GBWWY  MMEESKAA  CCEETTRRR,1155W  JIIHJAA44,WINFIELD,AL,35594,MARION,2054877736,vi  teeooottska,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102 patients,AL_SCIP-INF-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,103 patients,AL_SCIP-INF-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,36854,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,98 patients,AL_SCIP-INF-3
10005,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,PN-3B,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,AL_SCIP-INF-4
10043,NORTHWEST MEDICAL CENTER,2000 PEPPERELL PARKWAY,DOTHAN,AL,35594,MMSFO,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),100%,146 patients,AL_SCIP-INF-6
10016,MARSHALL MEDICAL CENTER SOUTH,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,AAccuuyCCee  pssppiigqllz,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,58 patients,AL_SCIP-VTE-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WWBROR,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,95%,58 patients,AL_SCIP-VTE-2
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,COFFEE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,SCIP-INF-1,Heart Attack Patients Given Aspirin at Arrival,99%,86 patients,AL_AMI-1
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,3347742601,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,97%,91 patients,AL_AMI-2
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,O,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,YYeess,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,,AL_AMI-3
10087,NORTHWEST MEDICAL CENTER,1720 UNIVERSITY BLVD,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,58 patients,AL_AMI-4
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,96%,96 patients,AL_AMI-5
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,KOEE,2514717110,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
10038,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2565938310,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,50%,16 patients,AL_AMI-8A
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,LAUDERDALE,2052743000,Acute Care Hospitals,Proprietary,Yes,JeeqfttFFqllirr,HF-1,Heart Failure Patients Given Discharge Instructions,33,146 patients,AL_HF-1
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,98%,150 patients,AL_AMI-4
10087,UNIVERSITY OF ALABAMA HOSPITAL,224411FFUOLLNNTKK  SSTTEEEE,ELBA,AL,36617,MARSHALL,2562358900,rw  CCaarrYooraalla,Government - State,ss,Heart Failure,HF-3,HHeeaarr  aaiirreePPqueettss  TurnnEE  Kobbyoorr  ptQfLLeeVVeennttekccjllqSStdttllii  Fyysscccttl  ((LLVVSS,%%,84 patients,AL_AMI-8A
10086,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,44777700,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,45 patients,AL_HF-4
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,205 MARENGO STREET,MOBILE,AAO,35976,TTLSG,2514717110,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,71%,7 patients,AL_PN-2
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,CHILTON,2514717110,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,89%,26 patients,AL_PN-3B
