ID,model,make,type,year,condition,wheelDrive,doors,engine
6436,ram1500,dodge,crewcabpickup,2011,new,4x2,4,4.7lv8
6437,intrepid,dodge,sedan,1999,used,fwd,4,2.7lv6
6438,ram1500,dodge,crewcabpickup,2011,new,4x4,4,5.7lv8
6439,grandcaravan,dodge,minivan,2011,new,fwd,4,3.6lv6
6440,ram1500,dodge,crewcabpickup,2011,new,4x4,4,5.7lv8
6441,dakota,dodge,extendedcabpickup,2011,new,4x4,4,3.7lv6
6442,ram1500,dodge,crewcabpickup,2011,new,4x4,4,5.7lv8
6443,caliber,dodge,hatchback,2011,new,fwd,4,2.0li4
6444,caliber,dodge,hatchback,2011,new,fwd,4,2.0li4
6445,ram1500,dodge,crewcabpickup,2011,new,4x4,4,5.7lv8
6446,ram1500,dodge,crewcabpickup,2011,new,4x4,4,4.7lv8
6447,ram1500,dodge,crewcabpickup,2011,new,4x4,4,4.7lv8
6448,grandcaravan,dodge,minivan,2005,used,fwd,4,3.8lv6
6449,grandcaravan,dodge,minivan,2011,new,fwd,4,3.6lv6
6450,grandcaravan,dodge,minivan,2010,new,fwd,4,3.8lv6
6451,ram1500,dodge,crewcabpickup,2011,new,4x4,4,5.7lv8
6452,ram1500,dodge,crewcabpickup,2011,new,4x4,4,5.7lv8
6453,ram1500,dodge,crewcabpickup,2011,new,4x4,4,5.7lv8
6454,durango,dodge,suv,2011,new,4x4,4,5.7lv8
6455,caliber,dodge,hatchback,2011,new,fwd,4,2.0li4
6456,ram2500,dodge,crewcabpickup,2011,new,4x4,4,6.7li6
6457,ram2500,dodge,crewcabpickup,2011,new,4x4,4,6.7li6
6458,ram1500,dodge,crewcabpickup,2011,new,4x4,4,4.7lv8
6459,caliber,dodge,hatchback,2011,new,fwd,4,2.0li4
6460,avenger,dodge,sedan,2010,new,fwd,4,3.5lv6
6461,caliber,dodge,hatchback,2011,new,fwd,4,2.0li4
6462,ram1500,dodge,crewcabpickup,2011,new,4x2,4,3.7lv6
6463,grandcaravan,dodge,minivan,2002,used,fwd,4,3.3lv6
6464,ram1500,dodge,crewcabpickup,2011,new,4x4,4,4.7lv8
6465,dakota,dodge,crewcabpickup,2011,new,4x2,4,3.7lv6
6466,nitro,dodge,suv,2011,new,4x4,4,4.0lv6
6467,journey,dodge,suv,2011,new,fwd,4,3.6lv6
6468,grandcaravan,dodge,minivan,2011,new,fwd,4,3.6lv6
6469,ram1500,dodge,crewcabpickup,2011,new,4x4,4,4.7lv8
6470,journey,dodge,suv,2009,new,awd,4,3.5lv6
6471,grandcaravan,dodge,minivan,2010,new,fwd,4,3.3lv6
6472,grandcaravan,dodge,minivan,2011,new,fwd,4,3.6lv6
6473,ram1500,dodge,crewcabpickup,2011,new,4x4,4,5.7lv8
6474,grandcaravan,dodge,minivan,2011,new,fwd,4,3.6lv6
6475,ram1500,dodge,crewcabpickup,2011,new,4x2,4,5.7lv8
6476,durango,dodge,suv,2011,new,4x4,4,5.7lv8
6477,ram1500,dodge,crewcabpickup,2010,new,4x4,4,5.7lv8
6478,ram2500,dodge,crewcabpickup,2007,used,4x4,4,6.7li6
6479,neon,dodge,sedan,2004,used,fwd,4,2.0li4
6480,ram3500,dodge,crewcabpickup,2011,new,4x4,4,6.7li6
6481,talon,eagle,coupe,1997,used,fwd,2,2.0li4
6482,talon,eagle,coupe,1995,used,fwd,2,2.0li4
6483,talon,eagle,coupe,1997,used,fwd,2,2.0li4
6484,talon,eagle,coupe,1993,used,fwd,2,1.8li4
6485,talon,eagle,coupe,1995,used,fwd,2,2.0li4
6486,summit,eagle,wagon,1995,used,fwd,4,1.8li4
6487,vision,eagle,sedan,1995,used,fwd,4,3.3lv6
6488,talon,eagle,coupe,1993,used,4x4,2,2.0li4
6489,talon,eagle,coupe,1996,used,fwd,2,2.0li4
6490,talon,eagle,coupe,1995,used,fwd,2,2.0li4
6491,vision,eagle,sedan,1995,used,fwd,4,3.3lv6
6492,premier,eagle,sedan,1991,used,fwd,4,3.0lv6
6493,talon,eagle,coupe,1998,used,fwd,2,2.0li4
6494,vision,eagle,sedan,1997,used,fwd,4,3.5lv6
6495,f430,ferrari,convertible,2007,used,rwd,2,4.3lv8
6496,f430,ferrari,convertible,2008,used,rwd,2,4.3lv8
6497,focus,ford,sedan,2011,new,fwd,4,2.0li4
6498,transitconnect,ford,cargovan,2010,new,fwd,4,2.0li4
6499,taurus,ford,sedan,2011,new,fwd,4,3.5lv6
6500,flex,ford,suv,2011,new,fwd,4,3.5lv6
6501,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6502,escape,ford,suv,2011,new,4x4,4,3.0lv6
6503,escape,ford,suv,2011,new,4x4,4,2.5li4
6504,f150,ford,extendedcabpickup,2011,new,4x4,4,3.7lv6
6505,escape,ford,suv,2011,new,fwd,4,2.5li4
6506,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6507,flex,ford,suv,2011,new,fwd,4,3.5lv6
6508,fusion,ford,sedan,2008,used,fwd,4,3.0lv6
6509,explorersporttrac,ford,crewcabpickup,2004,used,4x4,4,4.0lv6
6510,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6511,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6512,f250,ford,crewcabpickup,2005,used,4x4,4,5.4lv8
6513,transitconnect,ford,passengervan,2011,new,fwd,4,2.0li4
6514,edge,ford,suv,2007,used,awd,4,3.5lv6
6515,escape,ford,suv,2011,new,4x4,4,3.0lv6
6516,focus,ford,sedan,2009,used,fwd,4,2.0li4
6517,escape,ford,suv,2011,new,fwd,4,2.5li4
6518,focus,ford,sedan,2011,new,fwd,4,2.0li4
6519,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6520,explorer,ford,suv,2011,new,fwd,4,3.5lv6
6521,edge,ford,suv,2010,used,fwd,4,3.5lv6
6522,taurus,ford,sedan,2003,used,fwd,4,3.0lv6
6523,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6524,escape,ford,suv,2010,used,4x4,4,3.0lv6
6525,edge,ford,suv,2010,used,awd,4,3.5lv6
6526,escapehybrid,ford,suv,2010,new,4x4,4,2.5li4
6527,fiesta,ford,sedan,2011,new,fwd,4,1.6li4
6528,fivehundred,ford,sedan,2007,used,awd,4,3.0lv6
6529,explorer,ford,suv,2011,new,fwd,4,3.5lv6
6530,edge,ford,suv,2011,new,fwd,4,3.5lv6
6531,focus,ford,sedan,2010,used,fwd,4,2.0li4
6532,escape,ford,suv,2011,new,fwd,4,2.5li4
6533,edge,ford,suv,2011,new,awd,4,3.5lv6
6534,escape,ford,suv,2011,new,fwd,4,2.5li4
6535,taurus,ford,sedan,2011,new,fwd,4,3.5lv6
6536,focus,ford,sedan,2008,used,fwd,4,2.0li4
6537,f150,ford,crewcabpickup,2010,new,4x4,4,5.4lv8
6538,fiesta,ford,hatchback,2011,new,fwd,4,1.6li4
6539,taurus,ford,sedan,2011,new,fwd,4,3.5lv6
6540,escapehybrid,ford,suv,2011,new,fwd,4,2.5li4
6541,explorer,ford,suv,2011,new,4x4,4,3.5lv6
6542,escape,ford,suv,2011,new,4x4,4,3.0lv6
6543,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6544,focus,ford,hatchback,2001,used,fwd,2,2.0li4
6545,escape,ford,suv,2011,new,fwd,4,2.5li4
6546,fiesta,ford,sedan,2011,new,fwd,4,1.6li4
6547,edge,ford,suv,2011,new,fwd,4,3.5lv6
6548,escape,ford,suv,2003,used,fwd,4,3.0lv6
6549,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6550,escape,ford,suv,2011,new,4x4,4,3.0lv6
6551,escape,ford,suv,2010,used,4x4,4,2.5li4
6552,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6553,escape,ford,suv,2011,new,fwd,4,3.0lv6
6554,freestyle,ford,suv,2006,used,awd,4,3.0lv6
6555,explorer,ford,suv,2008,used,4x4,4,4.6lv8
6556,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6557,taurus,ford,sedan,2011,new,fwd,4,3.5lv6
6558,explorer,ford,suv,2011,new,4x4,4,3.5lv6
6559,fusion,ford,sedan,2011,new,fwd,4,3.5lv6
6560,taurus,ford,sedan,2003,used,fwd,4,3.0lv6
6561,edge,ford,suv,2011,new,fwd,4,3.5lv6
6562,escape,ford,suv,2011,new,fwd,4,2.5li4
6563,explorer,ford,suv,2005,used,4x4,4,4.0lv6
6564,flex,ford,suv,2009,used,awd,4,3.5lv6
6565,explorer,ford,suv,2006,used,4x4,4,4.6lv8
6566,escape,ford,suv,2011,new,4x4,4,3.0lv6
6567,escape,ford,suv,2005,used,4x4,4,3.0lv6
6568,expedition,ford,suv,2003,used,4x4,4,5.4lv8
6569,escape,ford,suv,2010,used,4x4,4,3.0lv6
6570,escape,ford,suv,2008,used,fwd,4,2.3li4
6571,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6572,escape,ford,suv,2011,new,fwd,4,2.5li4
6573,f350,ford,crewcabpickup,2011,new,4x4,4,6.7lv8
6574,f150,ford,crewcabpickup,2011,new,4x2,4,5.0lv8
6575,taurus,ford,sedan,2011,new,fwd,4,3.5lv6
6576,expedition,ford,suv,2001,used,4x4,4,4.6lv8
6577,focus,ford,sedan,2011,new,fwd,4,2.0li4
6578,explorersport,ford,suv,2003,used,4x2,4,4.0lv6
6579,edge,ford,suv,2011,new,fwd,4,3.5lv6
6580,escape,ford,suv,2011,new,fwd,4,2.5li4
6581,taurus,ford,sedan,2011,new,awd,4,3.5lv6
6582,f150,ford,regularcabpickup,2010,new,4x4,4,4.6lv8
6583,escape,ford,suv,2008,used,fwd,4,2.3li4
6584,escape,ford,suv,2011,new,fwd,4,2.5li4
6585,explorer,ford,suv,2004,used,4x4,4,4.0lv6
6586,freestar,ford,minivan,2004,used,fwd,4,4.2lv6
6587,escape,ford,suv,2001,used,fwd,4,3.0lv6
6588,escape,ford,suv,2011,new,4x4,4,2.5li4
6589,fusion,ford,sedan,2010,used,fwd,4,2.5li4
6590,explorer,ford,suv,2002,used,4x4,4,4.0lv6
6591,edge,ford,suv,2011,new,fwd,4,3.5lv6
6592,explorer,ford,suv,2010,used,4x4,4,4.0lv6
6593,escape,ford,suv,2011,new,fwd,4,2.5li4
6594,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6595,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6596,explorer,ford,suv,2003,used,4x4,4,4.6lv8
6597,transitconnect,ford,cargovan,2011,new,fwd,4,2.0li4
6598,expedition,ford,suv,2010,new,4x4,4,5.4lv8
6599,focus,ford,sedan,2009,used,fwd,4,2.0li4
6600,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6601,ranger,ford,extendedcabpickup,2004,used,4x4,4,4.0lv6
6602,explorer,ford,suv,2007,used,4x4,4,4.0lv6
6603,escape,ford,suv,2002,used,4x4,4,3.0lv6
6604,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6605,f150,ford,crewcabpickup,2010,new,4x4,4,5.4lv8
6606,f350,ford,crewcabpickup,2006,used,4x2,4,6.0lv8
6607,explorer,ford,suv,2003,used,4x4,4,4.0lv6
6608,f150,ford,crewcabpickup,2010,used,4x4,4,5.4lv8
6609,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6610,escape,ford,suv,2011,new,fwd,4,3.0lv6
6611,edge,ford,suv,2011,used,fwd,4,3.5lv6
6612,flex,ford,suv,2011,new,fwd,4,3.5lv6
6613,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6614,windstar,ford,minivan,2001,used,fwd,4,3.8lv6
6615,explorer,ford,suv,2006,used,4x4,4,4.0lv6
6616,explorersporttrac,ford,crewcabpickup,2004,used,4x4,4,4.0lv6
6617,ranger,ford,extendedcabpickup,2011,new,4x4,4,4.0lv6
6618,explorer,ford,suv,2006,used,4x4,4,4.0lv6
6619,freestyle,ford,suv,2007,used,fwd,4,3.0lv6
6620,transitconnect,ford,cargovan,2010,new,fwd,4,2.0li4
6621,bronco,ford,suv,1992,used,4x4,2,5.0lv8
6622,fiesta,ford,hatchback,2011,new,fwd,4,1.6li4
6623,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6624,edge,ford,suv,2011,new,awd,4,3.5lv6
6625,f150,ford,crewcabpickup,2010,new,4x4,4,5.4lv8
6626,transitconnect,ford,cargovan,2011,new,fwd,4,2.0li4
6627,focus,ford,sedan,2011,new,fwd,4,2.0li4
6628,escape,ford,suv,2010,used,4x4,4,3.0lv6
6629,escort,ford,wagon,1996,used,fwd,4,1.9li4
6630,expedition,ford,suv,2005,used,4x4,4,5.4lv8
6631,escape,ford,suv,2009,used,fwd,4,3.0lv6
6632,f150,ford,crewcabpickup,2008,used,4x4,4,4.6lv8
6633,fusion,ford,sedan,2010,used,fwd,4,2.5li4
6634,focus,ford,sedan,2010,used,fwd,4,2.0li4
6635,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6636,explorersport,ford,suv,2003,used,4x4,2,4.0lv6
6637,fusion,ford,sedan,2011,new,fwd,4,3.5lv6
6638,fusion,ford,sedan,2008,used,fwd,4,2.3li4
6639,explorer,ford,suv,2004,used,4x4,4,4.0lv6
6640,focus,ford,sedan,2008,used,fwd,4,2.0li4
6641,explorer,ford,suv,2010,used,4x4,4,4.0lv6
6642,taurus,ford,sedan,2008,used,fwd,4,3.5lv6
6643,escape,ford,suv,2011,new,4x4,4,3.0lv6
6644,explorersporttrac,ford,crewcabpickup,2008,used,4x4,4,4.0lv6
6645,expedition,ford,suv,2011,new,4x4,4,5.4lv8
6646,explorersport,ford,suv,2002,used,4x4,2,4.0lv6
6647,f150,ford,crewcabpickup,2010,used,4x4,4,5.4lv8
6648,escort,ford,hatchback,1995,used,fwd,2,1.9li4
6649,explorer,ford,suv,2006,used,4x4,4,4.0lv6
6650,escape,ford,suv,2002,used,fwd,4,3.0lv6
6651,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6652,fiesta,ford,sedan,2011,new,fwd,4,1.6li4
6653,fusion,ford,sedan,2009,used,fwd,4,2.3li4
6654,escape,ford,suv,2009,used,fwd,4,3.0lv6
6655,f350,ford,crewcabpickup,2006,used,4x4,4,6.0lv8
6656,edge,ford,suv,2011,new,awd,4,3.7lv6
6657,escape,ford,suv,2010,used,fwd,4,2.5li4
6658,f350,ford,crewcabpickup,2011,new,4x4,4,6.7lv8
6659,explorer,ford,suv,2011,new,4x4,4,3.5lv6
6660,taurus,ford,sedan,2002,used,fwd,4,3.0lv6
6661,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6662,fiesta,ford,sedan,2011,new,fwd,4,1.6li4
6663,escape,ford,suv,2007,used,4x4,4,2.3li4
6664,escape,ford,suv,2011,new,fwd,4,3.0lv6
6665,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6666,taurusx,ford,suv,2008,used,awd,4,3.5lv6
6667,fusion,ford,sedan,2009,used,fwd,4,2.3li4
6668,escort,ford,wagon,1997,used,fwd,4,2.0li4
6669,escape,ford,suv,2011,new,fwd,4,3.0lv6
6670,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6671,f150,ford,crewcabpickup,2007,used,4x4,4,5.4lv8
6672,focus,ford,sedan,2011,new,fwd,4,2.0li4
6673,escape,ford,suv,2011,new,4x4,4,2.5li4
6674,edge,ford,suv,2011,new,awd,4,3.5lv6
6675,focus,ford,sedan,2011,new,fwd,4,2.0li4
6676,escape,ford,suv,2011,new,fwd,4,3.0lv6
6677,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6678,escape,ford,suv,2011,new,4x4,4,2.5li4
6679,freestar,ford,minivan,2004,used,fwd,4,3.9lv6
6680,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6681,escape,ford,suv,2010,used,4x4,4,3.0lv6
6682,explorer,ford,suv,2006,used,4x4,4,4.0lv6
6683,flex,ford,suv,2010,used,fwd,4,3.5lv6
6684,expedition,ford,suv,2003,used,4x4,4,5.4lv8
6685,bronco,ford,suv,1995,used,4x4,2,5.0lv8
6686,fiesta,ford,sedan,2011,new,fwd,4,1.6li4
6687,focus,ford,sedan,2005,used,fwd,4,2.0li4
6688,f350,ford,regularcabpickup,2011,new,4x4,2,6.2lv8
6689,focus,ford,sedan,2011,new,fwd,4,2.0li4
6690,explorer,ford,suv,2002,used,4x4,4,4.0lv6
6691,edge,ford,suv,2011,new,awd,4,3.5lv6
6692,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6693,escape,ford,suv,2011,new,fwd,4,2.5li4
6694,f150,ford,extendedcabpickup,2006,used,4x4,4,5.4lv8
6695,escape,ford,suv,2009,used,fwd,4,3.0lv6
6696,escape,ford,suv,2006,used,4x4,4,3.0lv6
6697,windstar,ford,minivan,2003,used,fwd,4,3.8lv6
6698,windstar,ford,minivan,2003,used,fwd,4,3.8lv6
6699,flex,ford,suv,2010,new,fwd,4,3.5lv6
6700,escape,ford,suv,2011,new,fwd,4,3.0lv6
6701,taurusx,ford,suv,2008,used,awd,4,3.5lv6
6702,explorer,ford,suv,2005,used,4x4,4,4.0lv6
6703,escape,ford,suv,2011,new,fwd,4,3.0lv6
6704,edge,ford,suv,2008,used,awd,4,3.5lv6
6705,edge,ford,suv,2007,used,awd,4,3.5lv6
6706,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6707,escape,ford,suv,2010,used,4x4,4,3.0lv6
6708,taurus,ford,sedan,2000,used,fwd,4,3.0lv6
6709,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6710,fusion,ford,sedan,2011,new,fwd,4,3.5lv6
6711,escape,ford,suv,2008,used,4x4,4,3.0lv6
6712,explorer,ford,suv,2010,used,4x4,4,4.0lv6
6713,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6714,fusion,ford,sedan,2010,used,fwd,4,2.5li4
6715,fiesta,ford,hatchback,2011,new,fwd,4,1.6li4
6716,focus,ford,sedan,2003,used,fwd,4,2.0li4
6717,explorer,ford,suv,2011,new,4x4,4,3.5lv6
6718,ranger,ford,extendedcabpickup,2011,new,4x4,4,4.0lv6
6719,focus,ford,sedan,2011,new,fwd,4,2.0li4
6720,escape,ford,suv,2007,used,fwd,4,2.3li4
6721,f150,ford,extendedcabpickup,2010,new,4x4,4,4.6lv8
6722,edge,ford,suv,2011,new,fwd,4,3.5lv6
6723,escape,ford,suv,2010,used,fwd,4,3.0lv6
6724,taurus,ford,sedan,1999,used,fwd,4,3.4lv8
6725,expedition,ford,suv,2003,used,4x2,4,5.4lv8
6726,fiesta,ford,sedan,2011,new,fwd,4,1.6li4
6727,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6728,edge,ford,suv,2011,new,fwd,4,3.5lv6
6729,escape,ford,suv,2011,new,4x4,4,3.0lv6
6730,fusion,ford,sedan,2010,used,fwd,4,2.5li4
6731,transitconnect,ford,cargovan,2011,new,fwd,4,2.0li4
6732,taurus,ford,sedan,2008,used,fwd,4,3.5lv6
6733,edge,ford,suv,2008,used,awd,4,3.5lv6
6734,focus,ford,wagon,2000,used,fwd,4,2.0li4
6735,focus,ford,sedan,2011,new,fwd,4,2.0li4
6736,f150,ford,crewcabpickup,2011,new,4x2,4,5.0lv8
6737,fiesta,ford,hatchback,2011,new,fwd,4,1.6li4
6738,edge,ford,suv,2011,new,fwd,4,3.5lv6
6739,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6740,edge,ford,suv,2007,used,awd,4,3.5lv6
6741,focus,ford,sedan,2007,used,fwd,4,2.0li4
6742,explorer,ford,suv,2008,used,4x4,4,4.0lv6
6743,flex,ford,suv,2011,new,awd,4,3.5lv6
6744,taurus,ford,sedan,2002,used,fwd,4,3.0lv6
6745,windstar,ford,minivan,2001,used,fwd,3,3.8lv6
6746,escape,ford,suv,2010,used,4x4,4,2.5li4
6747,ranger,ford,extendedcabpickup,2004,used,4x4,4,4.0lv6
6748,edge,ford,suv,2011,new,fwd,4,3.5lv6
6749,escape,ford,suv,2010,used,4x4,4,2.5li4
6750,focus,ford,sedan,2007,used,fwd,4,2.0li4
6751,taurusx,ford,suv,2009,used,fwd,4,3.5lv6
6752,f150,ford,crewcabpickup,2006,used,4x4,4,5.4lv8
6753,fusion,ford,sedan,2007,used,fwd,4,2.3li4
6754,focus,ford,sedan,2006,used,fwd,4,2.3li4
6755,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6756,edge,ford,suv,2011,new,fwd,4,3.5lv6
6757,f450,ford,crewcabpickup,2011,new,4x4,4,6.7lv8
6758,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6759,escape,ford,suv,2011,new,4x4,4,2.5li4
6760,fiesta,ford,hatchback,2011,new,fwd,4,1.6li4
6761,edge,ford,suv,2008,used,fwd,4,3.5lv6
6762,f150,ford,crewcabpickup,2007,used,4x2,4,5.4lv8
6763,taurusx,ford,suv,2008,used,awd,4,3.5lv6
6764,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6765,escape,ford,suv,2011,new,fwd,4,2.5li4
6766,f150,ford,crewcabpickup,2007,used,4x4,4,5.4lv8
6767,f150,ford,crewcabpickup,2006,used,4x4,4,5.4lv8
6768,expedition,ford,suv,2004,used,4x4,4,5.4lv8
6769,explorer,ford,suv,2002,used,4x4,4,4.0lv6
6770,flex,ford,suv,2011,new,fwd,4,3.5lv6
6771,fusion,ford,sedan,2010,used,fwd,4,2.5li4
6772,f150,ford,crewcabpickup,2011,new,4x2,4,5.0lv8
6773,focus,ford,sedan,2008,used,fwd,4,2.0li4
6774,edge,ford,suv,2011,new,fwd,4,3.5lv6
6775,f250,ford,regularcabpickup,1997,used,4x4,2,7.3lv8
6776,focus,ford,sedan,2010,used,fwd,4,2.0li4
6777,freestyle,ford,suv,2006,used,fwd,4,3.0lv6
6778,escape,ford,suv,2006,used,fwd,4,2.3li4
6779,explorer,ford,suv,2004,used,4x4,4,4.0lv6
6780,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6781,escape,ford,suv,2009,used,fwd,4,3.0lv6
6782,f150,ford,crewcabpickup,2011,new,4x4,4,6.2lv8
6783,transitconnect,ford,cargovan,2011,new,fwd,4,2.0li4
6784,escape,ford,suv,2010,used,4x4,4,2.5li4
6785,flex,ford,suv,2011,new,fwd,4,3.5lv6
6786,f150,ford,crewcabpickup,2010,used,4x4,4,5.4lv8
6787,f150,ford,crewcabpickup,2007,used,4x4,4,5.4lv8
6788,focus,ford,sedan,2010,used,fwd,4,2.0li4
6789,edge,ford,suv,2007,used,awd,4,3.5lv6
6790,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6791,fusion,ford,sedan,2011,new,awd,4,3.0lv6
6792,fivehundred,ford,sedan,2005,used,fwd,4,3.0lv6
6793,explorer,ford,suv,2005,used,4x4,4,4.6lv8
6794,freestyle,ford,suv,2006,used,fwd,4,3.0lv6
6795,escape,ford,suv,2011,new,4x4,4,3.0lv6
6796,escape,ford,suv,2011,new,fwd,4,3.0lv6
6797,escape,ford,suv,2008,used,fwd,4,2.3li4
6798,explorer,ford,suv,2010,used,4x4,4,4.0lv6
6799,escape,ford,suv,2008,used,fwd,4,2.3li4
6800,escape,ford,suv,2011,new,4x4,4,3.0lv6
6801,fusion,ford,sedan,2011,new,fwd,4,3.5lv6
6802,expedition,ford,suv,2004,used,4x4,4,4.6lv8
6803,focus,ford,sedan,2007,used,fwd,4,2.0li4
6804,expedition,ford,suv,1997,used,4x4,4,5.4lv8
6805,edge,ford,suv,2008,used,awd,4,3.5lv6
6806,f250,ford,regularcabpickup,2011,new,4x4,2,6.2lv8
6807,fiesta,ford,hatchback,2011,new,fwd,4,1.6li4
6808,focus,ford,sedan,2011,new,fwd,4,2.0li4
6809,edge,ford,suv,2011,new,fwd,4,3.5lv6
6810,edge,ford,suv,2011,new,fwd,4,3.5lv6
6811,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6812,f150,ford,crewcabpickup,2010,new,4x4,4,5.4lv8
6813,fiesta,ford,hatchback,2011,new,fwd,4,1.6li4
6814,f150,ford,crewcabpickup,2006,used,4x4,4,5.4lv8
6815,taurus,ford,sedan,2011,new,fwd,4,3.5lv6
6816,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6817,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6818,escape,ford,suv,2011,new,fwd,4,2.5li4
6819,f150,ford,extendedcabpickup,2006,used,4x4,4,5.4lv8
6820,fusion,ford,sedan,2011,new,fwd,4,3.5lv6
6821,escape,ford,suv,2009,used,fwd,4,3.0lv6
6822,escape,ford,suv,2006,used,4x4,4,3.0lv6
6823,windstar,ford,minivan,2003,used,fwd,4,3.8lv6
6824,escapehybrid,ford,suv,2007,used,fwd,4,2.3li4
6825,edge,ford,suv,2008,used,fwd,4,3.5lv6
6826,windstar,ford,minivan,2003,used,fwd,4,3.8lv6
6827,expedition,ford,suv,2011,new,4x4,4,5.4lv8
6828,fusion,ford,sedan,2007,used,fwd,4,2.3li4
6829,flex,ford,suv,2010,new,fwd,4,3.5lv6
6830,escape,ford,suv,2011,new,fwd,4,3.0lv6
6831,taurusx,ford,suv,2008,used,awd,4,3.5lv6
6832,focus,ford,sedan,2011,new,fwd,4,2.0li4
6833,explorer,ford,suv,2005,used,4x4,4,4.0lv6
6834,escape,ford,suv,2011,new,fwd,4,3.0lv6
6835,ranger,ford,extendedcabpickup,2003,used,4x4,4,4.0lv6
6836,edge,ford,suv,2011,new,fwd,4,3.5lv6
6837,edge,ford,suv,2008,used,awd,4,3.5lv6
6838,edge,ford,suv,2007,used,awd,4,3.5lv6
6839,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6840,fusion,ford,sedan,2010,used,fwd,4,2.5li4
6841,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6842,escape,ford,suv,2010,used,4x4,4,3.0lv6
6843,f150,ford,crewcabpickup,2007,used,4x4,4,5.4lv8
6844,taurus,ford,sedan,2000,used,fwd,4,3.0lv6
6845,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6846,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6847,fusion,ford,sedan,2011,new,fwd,4,3.5lv6
6848,escape,ford,suv,2008,used,4x4,4,3.0lv6
6849,explorer,ford,suv,2010,used,4x4,4,4.0lv6
6850,focus,ford,sedan,2010,used,fwd,4,2.0li4
6851,f150,ford,crewcabpickup,2011,new,4x4,4,5.0lv8
6852,escape,ford,suv,2011,new,4x4,4,3.0lv6
6853,fusion,ford,sedan,2010,used,fwd,4,2.5li4
6854,fiesta,ford,hatchback,2011,new,fwd,4,1.6li4
6855,fusion,ford,sedan,2011,new,fwd,4,2.5li4
6856,escape,ford,suv,2005,used,4x4,4,3.0lv6
6857,focus,ford,sedan,2003,used,fwd,4,2.0li4
6858,fusion,ford,sedan,2011,new,fwd,4,3.0lv6
6859,edge,ford,suv,2008,used,fwd,4,3.5lv6
6860,explorer,ford,suv,2011,new,4x4,4,3.5lv6
6861,ranger,ford,extendedcabpickup,2011,new,4x4,4,4.0lv6
6862,focus,ford,sedan,2011,new,fwd,4,2.0li4
6863,escape,ford,suv,2011,new,fwd,4,2.5li4
6864,escape,ford,suv,2007,used,fwd,4,2.3li4
6865,f150,ford,extendedcabpickup,2010,new,4x4,4,4.6lv8
6866,edge,ford,suv,2011,new,fwd,4,3.5lv6
6867,escape,ford,suv,2010,used,fwd,4,3.0lv6
6868,taurus,ford,sedan,1999,used,fwd,4,3.4lv8
6869,focus,ford,sedan,2011,new,fwd,4,2.0li4
6870,expedition,ford,suv,2003,used,4x2,4,5.4lv8
6871,fiesta,ford,sedan,2011,new,fwd,4,1.6li4
6872,fusion,ford,sedan,2011,new,fwd,4,2.5li4
