ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
755,2397,Lil' Brainless Raspberries,American Pale Wheat Ale,12.0,0.042,nan,66,Epic Brewing,Mammoth Lakes,CO
756,2523,Scape Goat Pale Ale,American IPA,12.0,0.057,nan,493,Austin Beerworks,Denver,CO
757,2004,Devil’s Ale,Munich Helles Lager,12.0,0.05,nan,81,Epic Brewing,Hilo,NY
758,2003,Escape to Colorado,American Amber / Red Lager,12.0,0.045,nan,481,Epic Brewing,Bend,CA
759,2004,Little Sister India Style Session Ale,American IPA,12.0,0.043,60.0,170,Everybody's Brewing,White Salmon,WA
760,1504,Country Boy IPA,American IPA,12.0,0.062,80.0,170,Everybody's Brewing,White Salmon,WA
761,719,Testudo,Kölsch,12.0,0.049,nan,530,Utah Brewers Cooperative,Mishawaka,CA
762,2432,Old Potentate,Belgian IPA,16.0,0.07,nan,478,Cape Ann Brewing Company,Garden City,IN
763,2431,Turnrow Harvest Ale,Pumpkin Ale,16.0,0.051,nan,26,Big Sky Brewing Company,Mishawaka,IN
764,2430,Lucky Dog,American Pale Ale (APA),12.0,0.055,nan,326,Warped Wing Brewing Company,Mishawaka,MA
765,2429,Voodoo,American Porter,12.0,0.048,nan,218,Evil Czech Brewery,Austin,IN
766,1967,General George Patton Pilsner,Czech Pilsener,16.0,0.08,31.0,26,Magic Hat Brewing Company,Mishawaka,IN
767,2584,Nomader Weiss,Berliner Weissbier,12.0,0.04,nan,173,Evil Twin Brewing,Indianapolis,RI
768,2248,Moar,Extra Special / Strong Bitter (ESB),16.0,0.053,nan,173,Evil Twin Brewing,Indianapolis,RI
769,2018,P-51 Porter,American Pale Ale (APA),12.0,0.055,nan,173,Evil Twin Brewing,Indianapolis,RI
770,1875,Farmer John's Multi-Grain Ale,American IPA,12.0,0.027,nan,173,Evil Twin Brewing,Indianapolis,RI
771,640,Brünette,American Pale Ale (APA),12.0,0.055,nan,173,Evil Twin Brewing,Indianapolis,RI
772,2313,Sea Dog Wild Blueberry Wheat Ale,American IPA,12.0,0.06,nan,82,Engine House 9,Indianapolis,WA
773,1766,Snowshoe White Ale,American Pale Ale (APA),12.0,0.06,19.0,335,Fargo Brewing Company,Anchorage,ND
774,1434,Rise to the Top,Munich Helles Lager,12.0,0.041,65.0,335,Thunderhead Brewing Company,Boulder,MN
775,2089,Archer's Ale (2004),American Pale Ale (APA),12.0,0.04,23.0,365,Half Full Brewery,Paonia,OH
776,1312,Hop Stalker Fresh Hop IPA,American IPA,16.0,0.055,75.0,224,Fat Head's Brewery,Huntsville,CA
777,1455,Sudice American Stout,American Stout,16.0,0.07,nan,301,Capital Brewery,Conroe,IL
778,2516,Parcae Belgian Style Pale Ale,American Double / Imperial IPA,16.0,0.056,nan,405,Cheboygan Brewing Company,Eagle,MT
779,1453,Point Special Lager,Roggenbier,16.0,0.05,70.0,507,18th Street Brewery,East Fairfield,CO
780,1452,Laimas Kölsch Style Ale,American IPA,16.0,0.092,nan,405,Fate Brewing Company,Boulder,PA
781,1451,Dragonfly IPA,American IPA,16.0,0.042,nan,405,Defiance Brewing Company,Roanoke,CO
782,1959,Atalanta,Roggenbier,12.0,0.058,53.0,517,Fearless Brewing Company,Lansdale,OR
783,1731,Peaches & Cream,Vienna Lager,16.0,0.046,nan,336,Fearless Brewing Company,Salt Lake City,NC
784,676,Lift Off IPA,American Blonde Ale,16.0,0.051,nan,148,Fearless Brewing Company,Denver,MT
785,895,Maggie's Leap,American IPA,19.2,0.075,53.0,201,Fearless Brewing Company,Utica,MA
786,2612,Ethos IPA,American IPA,16.0,0.069,nan,91,Lonerider Brewing Company,San Diego,TX
787,1728,Fearless Scottish Ale,Scottish Ale,16.0,0.051,nan,282,Fearless Brewing Company,Chicago,SC
788,2283,Mastermind,American Double / Imperial IPA,12.0,0.081,nan,27,Cigar City Brewing Company,Shelburne,WA
789,823,Hyzer Flip,American Double / Imperial IPA,12.0,0.082,nan,172,Fiddlehead Brewing Company,Hershey,WA
790,949,Nonstop Hef Hop,American Double / Imperial IPA,16.0,0.095,nan,313,Fiddlehead Brewing Company,Dallas,WA
791,2681,Hodad Porter,American Porter,16.0,0.055,nan,274,Green Room Brewing,Shelburne,WA
792,2591,Weiss Weiss Baby,Kristalweizen,12.0,0.07,nan,511,Figueroa Mountain Brewing Company,Indianapolis,AK
793,1037,Czech Yo Self,Czech Pilsener,16.0,0.055,45.0,36,Stevens Point Brewery,Aurora,KY
794,2511,FMB 101,American Pale Ale (APA),12.0,0.099,nan,36,Figueroa Mountain Brewing Company,Buellton,VT
795,1981,Hardcore Chimera,American Pale Lager,16.0,0.05,nan,141,Blue Owl Brewing,Grand Rapids,IL
796,425,Halcyon Unfiltered Wheat,American Black Ale,16.0,0.08,nan,256,Finch's Beer Company,Chicago,IL
797,806,Porkslap Pale Ale,Belgian Strong Dark Ale,16.0,0.086,nan,256,Finch's Beer Company,Chicago,CO
798,1915,Oklahoma Suks,American IPA,16.0,0.05,nan,256,Finch's Beer Company,Garden City,NH
799,1492,Passenger,American Stout,16.0,0.053,nan,309,Sixpoint Craft Ales,Chicago,VT
800,1674,Nooner,American Amber / Red Ale,16.0,0.068,65.0,139,Occidental Brewing Company,Framingham,UT
801,809,Wee Muckle (2011),American Pale Ale (APA),12.0,0.092,nan,203,Finch's Beer Company,Chicago,AL
802,481,Pile O'Dirt Porter,American Black Ale,16.0,0.075,nan,256,North Country Brewing Company,Chicago,NY
803,351,Cut Throat Pale Ale (2011),American Amber / Red Ale,12.0,0.055,nan,431,Mother Earth Brewing Company,Chicago,OH
804,350,Grand Circus IPA,American Amber / Red Ale,12.0,0.08,nan,256,Narragansett Brewing Company,Chicago,IA
805,2162,Pile O'Dirt Porter,American IPA,12.0,0.056,nan,110,Telluride Brewing Company,Mishawaka,OR
806,2463,Colorado Red Ale,Kölsch,16.0,0.075,70.0,48,The Brewer's Art,Boonville,CA
807,2462,Pivo Pils,German Pilsener,12.0,0.075,nan,256,Firestone Walker Brewing Company,Longmont,CO
808,2381,Up River Light,American Pale Wheat Ale,12.0,0.049,nan,48,DC Brau Brewing Company,Paso Robles,RI
809,2224,Colorado Native,American Brown Ale,12.0,0.049,42.0,48,Firestone Walker Brewing Company,Paso Robles,ID
810,2624,Deflator,American Double / Imperial IPA,12.0,0.065,nan,97,Flat 12 Bierwerks,Newport,AZ
811,2473,Tarnation California-Style Lager,American Double / Imperial IPA,12.0,0.072,nan,177,Flat 12 Bierwerks,Indianapolis,MO
812,1665,Sietsema Red Label,American Pale Lager,12.0,0.045,nan,422,Austin Beerworks,Indianapolis,IN
813,2342,Ghost Ship White IPA,American IPA,12.0,nan,nan,326,Stevens Point Brewery,South Deerfield,IN
814,1285,Moped Traveler,American Double / Imperial Stout,16.0,0.055,nan,80,Maui Brewing Company,Missoula,IL
815,608,Tonganoxie Honey Wheat,American Amber / Red Ale,12.0,0.062,70.0,45,King Street Brewing Company,Frederick,NM
816,1492,Irish Channel Stout,American IPA,12.0,0.052,nan,165,Two Brothers Brewing Company,Gary,FL
817,2567,Flying Mouse 8,American Porter,12.0,0.057,nan,50,Bonfire Brewing Company,Rochester,VA
818,2566,Long Day Lager,American Double / Imperial IPA,12.0,0.085,98.0,258,Golden Road Brewing,Portland,VA
819,1587,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.042,nan,368,Kettle House Brewing Company,Birmingham,CO
820,983,Backyahd IPA,American IPA,16.0,0.052,nan,279,Foolproof Brewing Company,Seattle,RI
821,982,Boathouse Blonde,Belgian Pale Ale,16.0,0.065,nan,234,Foolproof Brewing Company,Fort Collins,TX
822,2549,Barstool American Golden Ale,Rye Beer,12.0,0.08,nan,165,Rochester Mills Brewing Company,Houston,RI
823,180,South Ridge Amber Ale,American Amber / Red Ale,16.0,0.05,nan,524,Forgotten Boardwalk,Cherry Hill,CO
824,2110,On the Wings of Armageddon,American Pale Wheat Ale,16.0,0.069,nan,228,Flat 12 Bierwerks,Helena,NJ
825,1481,Quick WIT,Belgian Pale Ale,12.0,0.08,nan,210,New Belgium Brewing Company,Minneapolis,AR
826,2171,The Optimist,American IPA,12.0,0.062,nan,51,Fort George Brewery,Astoria,CO
827,2386,Suicide Squeeze IPA,American IPA,12.0,0.045,nan,475,Fort George Brewery,Astoria,MI
828,395,Java the Hop,Extra Special / Strong Bitter (ESB),12.0,0.05,nan,460,Fort George Brewery,Houston,OR
829,1651,Next Adventure Black IPA,American Black Ale,12.0,0.05,nan,206,Seven Brides Brewery,Astoria,WA
830,2595,London Homesick Ale,American IPA,16.0,0.042,nan,206,Fort George Brewery,Astoria,OR
831,1214,The Gadget,American IPA,12.0,0.058,nan,417,Fort George Brewery,Patchogue,OR
832,1672,Hilliard's Pils,Witbier,16.0,0.052,nan,225,Eddyline Brewery & Restaurant,Albuquerque,OR
833,562,Caldera Pale Ale (2010),American Pale Ale (APA),16.0,0.055,nan,43,Engine 15 Brewing,Salt Lake City,OK
834,552,Cavatica Stout,American Double / Imperial Stout,16.0,0.088,nan,282,Fort George Brewery,Spearfish,NC
835,319,Rail Slide Imperial Spiced Ale,American Amber / Red Lager,16.0,0.051,nan,206,Fort George Brewery,Astoria,OR
836,806,Vortex IPA,English Strong Ale,12.0,0.072,nan,206,Fort George Brewery,Westerly,CA
837,1211,Pony Pilsner,American Amber / Red Ale,12.0,nan,nan,151,Fort Pitt Brewing Company,Mustang,CO
838,386,Park,American Pale Wheat Ale,12.0,0.061,nan,4,Fort Point Beer Company,Corvallis,CA
839,1236,Rich Man's IIPA,American IPA,12.0,0.056,75.0,192,Fort Point Beer Company,Birmingham,IL
840,664,Mound Builder IPA,American Pale Ale (APA),12.0,0.099,nan,43,Sixpoint Craft Ales,San Francisco,TX
841,1193,Payette Pale Ale,Milk / Sweet Stout,12.0,nan,nan,4,Moab Brewery,Tucson,UT
842,1319,Dirty Bastard,Scotch Ale / Wee Heavy,12.0,0.055,nan,336,Founders Brewing Company,Grand Rapids,MI
843,1565,The Gilded Age,Altbier,16.0,0.072,nan,365,Founders Brewing Company,Spearfish,MI
844,1223,Pre Flight Pilsner,American IPA,12.0,0.047,42.0,327,Founders Brewing Company,Grand Rapids,MI
845,1665,Schilling Hard Cider,Czech Pilsener,12.0,0.045,73.0,287,Freetail Brewing Company,Ashland,OH
846,1736,Golden Fleece,American Porter,12.0,nan,40.0,107,Four Corners Brewing Company,Temecula,IN
847,2116,En Parfaite Harmonie,American IPA,12.0,0.052,11.0,287,Daredevil Brewing Company,San Diego,MT
848,2613,Feel Like Maplin' Love,American Pale Ale (APA),16.0,0.055,nan,174,Four Fathers Brewing,Valparaiso,AZ
849,1397,Lift Off IPA,American Pale Ale (APA),12.0,0.053,nan,149,Four Fathers Brewing,Raleigh,NC
850,2564,Wild Onion Pumpkin Ale (2010),English Pale Ale,12.0,0.06,nan,22,Champion Brewing Company,Washington,IN
851,870,The Gadget,Oatmeal Stout,16.0,0.052,nan,443,Cedar Creek Brewery,Tampa,PA
852,1929,Leprechaun Lager,Saison / Farmhouse Ale,16.0,0.042,nan,25,Four Horsemen Brewing Company,Indianapolis,VT
853,2309,Dale's Pale Ale (2006),Pumpkin Ale,16.0,0.052,20.0,131,Four Peaks Brewing Company,Tempe,AL
854,2583,Kilt Lifter Scottish-Style Ale,nan,16.0,0.06,30.0,143,Half Acre Beer Company,Tempe,KY
855,1616,Big Red Coq,American IPA,12.0,0.056,nan,160,Deep Ellum Brewing Company,Columbus,AZ
856,1035,Four Peaks Peach Ale,Fruit / Vegetable Beer,12.0,0.042,nan,160,Four Peaks Brewing Company,Tempe,AZ
857,358,Hop Knot IPA,American Pale Wheat Ale,12.0,0.067,15.0,160,High Hops Brewery,Tempe,AZ
858,220,3-Way IPA (2013),Cider,12.0,0.051,nan,128,Aviator Brewing Company,Tempe,AZ
859,178,Pumpkinhead Ale,American Pale Ale (APA),12.0,0.08,nan,227,Lewis and Clark Brewing Company,Seattle,AZ
860,2079,Hopvale Organic Ale,American Porter,12.0,0.051,nan,268,Four String Brewing Company,Columbus,OH
861,2427,Suncaster Summer Wheat,American Double / Imperial IPA,12.0,0.028,11.0,322,Mike Hess Brewing Company,Columbus,OH
862,1190,Summer Honey,American Pale Ale (APA),12.0,0.092,nan,10,Four String Brewing Company,Whitefish,OH
863,1101,Heavy Machinery IPA Series #1: Heavy Fist,American White IPA,16.0,0.055,15.0,483,River North Brewery,Athens,MO
864,1453,Old Detroit,American Amber / Red Ale,16.0,nan,nan,253,Texian Brewing Co.,Raleigh,MI
865,1556,Batch 69 IPA,Extra Special / Strong Bitter (ESB),12.0,0.065,nan,253,Against the Grain Brewery,Raleigh,MA
866,606,Twisted Helles Summer Lager,Munich Helles Lager,12.0,0.045,25.0,152,Frankenmuth Brewery,Nantucket,MI
867,192,Fat Tire Amber Ale (2011),nan,12.0,0.099,75.0,66,Seventh Son Brewing Company,Vadnais Heights,TX
868,2526,Texicali,American Brown Ale,12.0,0.08,33.0,66,Freetail Brewing Company,Vadnais Heights,IN
869,2525,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Ale,12.0,0.071,nan,74,Sixpoint Craft Ales,Lowell,TX
870,597,32°/50° Kölsch,American IPA,16.0,0.042,20.0,30,Southern Star Brewing Company,San Antonio,WA
871,2523,Thai Style White IPA,Pumpkin Ale,16.0,0.068,nan,66,Goose Island Brewing Company,Vadnais Heights,TX
872,2522,Brutus,American Pale Lager,12.0,0.045,65.0,66,Southern Prohibition Brewing Com...,Vadnais Heights,CO
873,2521,U.S. Pale Ale,American IPA,12.0,0.059,nan,240,Sixpoint Craft Ales,Dolores,PA
874,2520,I.W.A. (2011),Berliner Weissbier,12.0,0.048,11.0,66,Pete's Brewing Company,Vadnais Heights,TX
875,1174,77 Fremont Select Spring Session IPA,American IPA,12.0,0.077,nan,460,Occidental Brewing Company,Seattle,LA
876,1116,Count Hopula (Vault Series),American Pale Ale (APA),12.0,nan,nan,6,Fremont Brewing Company,Seattle,WA
877,953,The 12th Can�?American Pale Ale (APA),Belgian Strong Pale Ale,12.0,0.05,nan,287,Fremont Brewing Company,Paonia,CO
878,901,Heavy Lifting,Witbier,16.0,0.055,nan,77,Devil's Backbone Brewing Company,North Conway,NC
879,792,Fremont Summer Ale,American Pale Ale (APA),12.0,0.052,70.0,226,Temperance Beer Company,Portland,WA
880,1101,Farmer's Daughter Blonde,American IPA,12.0,0.056,30.0,360,Fremont Brewing Company,Menominie,WA
881,1076,He Said Baltic-Style Porter,American Amber / Red Ale,12.0,0.065,nan,193,Fremont Brewing Company,Missoula,IL
882,2064,Peaches & Cream,Kölsch,12.0,0.055,9.0,148,French Broad Brewery,Asheville,FL
883,1260,Wee-Heavy-Er Scotch Ale,American IPA,12.0,0.099,nan,307,French Broad Brewery,West Chester,NH
884,1445,13 Rebels ESB,Extra Special / Strong Bitter (ESB),12.0,0.058,nan,24,3 Daughters Brewing,Chicago,NC
885,571,O-Gii,American Amber / Red Ale,16.0,0.043,nan,530,Frog Level Brewing Company,Aurora,NC
886,1658,Cack-A-Lacky,American Pale Ale (APA),16.0,0.05,nan,361,Avery Brewing Company,Westerly,NC
887,1485,No Wake IPA,American IPA,16.0,0.072,nan,228,Geneva Lake Brewing Company,Lake Geneva,WI
888,2076,Boathouse Blonde,American Blonde Ale,12.0,0.049,15.0,228,Geneva Lake Brewing Company,Lake Geneva,WI
889,2075,Golden Road Hefeweizen,American Amber / Red Ale,12.0,0.05,nan,228,Geneva Lake Brewing Company,Lake Geneva,WI
890,2426,Clean Shave IPA,Saison / Farmhouse Ale,12.0,0.052,27.0,160,Ruhstaller Beer Company,Weston,NC
891,1622,Might As Well IPL,Russian Imperial Stout,16.0,0.049,90.0,389,Golden Road Brewing,Los Angeles,CA
892,1612,Saison Pamplemousse,American Porter,12.0,0.042,30.0,166,Ballast Point Brewing Company,Missoula,OR
893,1777,Jockamo IPA,American IPA,16.0,0.05,74.0,240,Caldera Brewing Company,Monroe,CA
894,2127,Wolf Among Weeds IPA,American IPA,16.0,0.08,70.0,292,Golden Road Brewing,Pittsboro,IL
895,2485,Saranac Shandy,American Amber / Red Lager,12.0,0.094,nan,534,Golden Road Brewing,Los Angeles,TX
896,1490,Point the Way IPA,American Double / Imperial IPA,16.0,0.046,nan,240,Seattle,Houghton,TX
897,1093,Golden Road Hefeweizen,Hefeweizen,16.0,0.046,nan,159,Golden Road Brewing,Los Angeles,CA
898,1399,Heal the Bay IPA,American IPA,12.0,0.099,nan,493,Notch Brewing Company,Santa Cruz,CA
899,1753,Wobble,American IPA,12.0,0.042,nan,437,Golden Road Brewing,Chicago,MN
900,1034,Old Grogham Imperial India Pale Ale (2012),Kölsch,12.0,0.047,nan,240,Mountain Town Brewing Company,Tempe,CO
901,2212,Get Up Offa That Brown,American Pale Ale (APA),12.0,0.053,nan,371,Great Crescent Brewery,Longmont,CA
902,750,Burning Bush Smoked IPA,American Stout,12.0,0.08,75.0,240,Golden Road Brewing,Los Angeles,CA
903,429,Beaver Logger,American IPA,16.0,0.08,nan,166,White Birch Brewing,Crozet,TX
904,2425,Maggie's Leap,American IPA,12.0,0.059,nan,162,Third Street Brewhouse,Santa Fe,WA
905,613,Golden Road Hefeweizen (2012),Hefeweizen,16.0,0.05,nan,192,Mission Brewery,Pottstown,CA
906,30,Damnesia,American Porter,16.0,0.068,18.0,388,Third Street Brewhouse,Kalamazoo,TX
907,1265,Descender IPA,American IPA,12.0,0.045,nan,464,Good Life Brewing Company,Bend,OR
908,1108,Sweet As Pacific Ale,American Pale Wheat Ale,12.0,0.065,nan,464,Good Life Brewing Company,Bend,OR
909,2646,Easy Livin' Summer Ale,American Pale Ale (APA),12.0,0.046,20.0,478,Steamworks Brewing Company,Jacksonville Beach,PA
910,312,Copper Hook (2011),American IPA,12.0,0.093,nan,17,Cigar City Brewing Company,Denver,CO
911,311,Behemoth,Hefeweizen,12.0,0.06,nan,386,Good People Brewing Company,Dripping Springs,IN
912,389,Nonstop Hef Hop,American Pale Ale (APA),16.0,0.06,64.0,240,Pine Street Brewery,Birmingham,AL
913,308,Good People American Brown Ale,Hefeweizen,12.0,0.058,nan,98,Bauhaus Brew Labs,Brooklyn,NC
914,525,Disconnected Red,Russian Imperial Stout,16.0,0.055,nan,441,Epic Brewing,San Francisco,PA
915,2198,SanTan HefeWeizen (2010),American IPA,12.0,0.061,6.0,46,Goose Island Brewery Company,Kearney,VA
916,2457,CAPT Black IPA,American Pale Ale (APA),16.0,0.054,30.0,35,Goose Island Brewing Company,Leominster,IL
917,2068,312 Urban Pale Ale,American Pale Ale (APA),12.0,0.054,nan,234,Goose Island Brewing Company,Charleston,OR
918,2201,Oklahoma Suks,American Pale Wheat Ale,16.0,0.042,nan,121,Macon Beer Company,Seattle,IL
919,425,Pamola Xtra Pale Ale,American Double / Imperial IPA,16.0,0.045,nan,1,Orlison Brewing Company,Chicago,GA
920,578,312 Urban Wheat Ale (2012),Irish Red Ale,12.0,0.06,nan,88,Sixpoint Craft Ales,Chicago,IL
921,1296,Fistful Of Hops Red,American Pale Lager,16.0,0.06,20.0,206,Burn 'Em Brewing,Rochester,CO
922,477,White Water Wheat,American Pale Wheat Ale,12.0,0.05,nan,166,Jack's Hard Cider (Hauser Estate...,Williams,OR
923,1276,Grand Canyon American Pilsner,Oatmeal Stout,12.0,0.077,nan,25,Orlison Brewing Company,Charlottesville,AZ
924,2092,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,12.0,0.095,nan,112,Grand Canyon Brewing Company,Williams,OK
925,808,Wild Trail Pale Ale,American IPA,12.0,nan,nan,470,Crazy Mountain Brewing Company,Williams,AZ
926,2129,Monarch Classic American Wheat,American Porter,12.0,0.05,21.0,213,Goose Island Brewing Company,Farmers Branch,PA
927,2099,Sir William's English Brown Ale,American Amber / Red Ale,12.0,0.049,21.0,531,Grapevine Craft Brewery,Phoenix,TX
928,213,Colorado Native,American IPA,12.0,0.045,nan,103,Grapevine Craft Brewery,Farmers Branch,RI
929,1260,River North Ale,American Blonde Ale,16.0,0.062,20.0,184,Great Crescent Brewery,Aurora,IN
930,1990,The Deuce,English Pale Ale,12.0,0.047,18.0,39,Mother Earth Brewing Company,Aurora,NC
931,481,Bourbon Barrel Aged Coconut Porter,American Porter,16.0,0.056,33.0,92,Wisconsin Brewing Company,Carlsbad,FL
932,571,Lava Lake Wit,English Strong Ale,16.0,0.062,nan,17,Against The Grain Brewery,Birmingham,IN
933,881,Wee Muckle (2011),Dortmunder / Export Lager,16.0,0.057,nan,165,Great Crescent Brewery,Aurora,TX
934,1242,Ginja Ninja,Saison / Farmhouse Ale,12.0,0.045,11.0,165,Sly Fox Brewing Company,Aurora,PA
935,2622,Great Crescent Coconut Porter,American Porter,12.0,0.055,75.0,368,Devil's Canyon Brewery,Milwaukee,MI
936,730,Flying Jenny Extra Pale Ale,American Pale Ale (APA),16.0,0.048,25.0,368,Manzanita Brewing Company,Dripping Springs,MI
937,649,Little Sister India Style Session Ale,American Pale Ale (APA),16.0,0.045,nan,219,TailGate Beer,Aurora,TX
938,2398,Brutus,Rauchbier,16.0,0.057,nan,165,Orpheus Brewing,Aurora,KY
939,784,Aurora Lager (2011),English Pale Ale,16.0,0.07,27.0,159,Great Crescent Brewery,Houghton,IN
940,615,Frosted Fields Winter Wheat,American Dark Wheat Ale,12.0,0.08,25.0,30,Great Crescent Brewery,Grand Rapids,IN
941,478,Aloha B’ak’tun,American IPA,12.0,0.051,13.0,165,Voodoo Brewery,Jacksonville,IN
942,426,Kreamed Corn,American Pale Ale (APA),16.0,0.075,6.0,309,Foolproof Brewing Company,Missoula,IN
943,1034,Great Crescent Stout,American Double / Imperial IPA,12.0,0.08,66.0,165,Bent Brewstillery,Aurora,WI
944,441,Long Hammer IPA,American Porter,12.0,0.056,55.0,165,Tamarack Brewing Company,Lake Havasu City,IN
945,1451,Point Special (2012),American Pale Wheat Ale,16.0,0.057,nan,45,Tröegs Brewing Company,Aurora,IN
946,928,Citra Faced,Saison / Farmhouse Ale,16.0,0.055,nan,80,Bonfire Brewing Company,Palisade,IN
947,436,Irregardless IPA,American IPA,12.0,0.082,nan,1,Brewery Vivant,Aurora,NC
948,757,Bridal Veil Rye Pale Ale,American Strong Ale,16.0,0.055,nan,103,Bonfire Brewing Company,Warrenville,IN
949,2650,Denver Pale Ale (Artist Series No. 1),Kölsch,12.0,0.05,nan,63,Great Divide Brewing Company,Portland,CO
950,1334,Boji Blue Pale Ale,American IPA,12.0,0.087,nan,434,Summit Brewing Company,Denver,CO
951,1353,Whitewater,American Pale Wheat Ale,12.0,0.06,nan,6,COOP Ale Works,Fort Collins,CO
952,2647,Rumble,American IPA,12.0,0.063,nan,129,Great Divide Brewing Company,Crozet,ID
953,2646,Double Play Pilsner,Belgian Pale Ale,12.0,0.083,nan,165,Great Divide Brewing Company,Westfield,CO
954,2645,Lasso,Belgian Pale Ale,12.0,0.05,nan,6,White Birch Brewing,Michigan City,NY
955,2644,Upslope Brown Ale,American Blonde Ale,12.0,0.045,75.0,46,Great Divide Brewing Company,Chandler,UT
956,1276,Colette,Saison / Farmhouse Ale,16.0,0.06,nan,17,Indeed Brewing Company,Denver,CO
