Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
20010101,The Verdict,1982,17 December 1982 (USA),,"Bar߈ry Reed,David Mamet","Paul Newman,Charlotte Rampling,Jaཪck Warden","Paul Newman,Charlotte Rampling,Jack Warden,James Mason,Milo O'Shea,Lindsay Crouse,Edward Binns,Julie Bovasso,Roxanne Hart,James Handy,Wesley Addy,Joe Seneca,Lewis J. Stadlen,Kent Broadhurst,Colin Stinton",0,USA,,7.8,24346,"146 user,73 critic",,Some college,A lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.
tt0338348,The Polar Express,...@gmail.com,10 November 2004 (USA),Robert Zemeckis,Some college,Afghanistan,"Tom Hanks,Leslie Zemeckis,Eddie Deezen,Nona Gaye,Peter Scolari,Brendan King,Andy Pellick,Josh Eli,Mark Mendonca,Rolandas Hendricks,Mark Goodman,Jon Scott,Gregory Gast,Sean Scott,Gordon Hart",ˊEnglish,GWE,100 min,6.6,108617,"435 user,187 critic",,"Vunver Xtgqjkv - 9336 W. Eawhumgnkj Buvq., Rkldzw Zijt, Caoiwjrnua, USC","A young boy embarks on a magical adventure to the North Pole on the Polar Express. During his adventure he learns about friendship, bravery, and the spirit of Christmas."
tt0118998,,...@gmail.com,)ASU( 8991 enuJ 62,,Some college,Afghanistan,20010101,0,éUSA,85 min,5.3,,,,"2100 Green Street, San Francisco, California, USA",C Dkeekr xikdx mhd tfzt he scv tnfessuabd rkwe dhnmakr zwe dzyitc. Ajd the xnkmaps nivg obt cvwf me utdevdtqkss.
tt0115433,101 Gzpoathskw,1996,Alabama,Some college,"Dodie Smith,John Hughes",,,"English,Spanish",Afghanistan,103 min,5.6,66678,"67 user,51 critic","Qbcrntirv,Coowdv,Xamilj","Kenwood House, Hampstead Heath, Hampstead, London, England, UK","A woman kidnaps puppies to kill them for their fur, but various animals then gang up against her and get their revenge in slapstick fashion."
20010101,Black Sheep,1996,2 Dehwbdri 1996 (URE),Some college,Some college,"Chris Farley,David Spade,Tim Matheson",,,Afghanistan,87 min,6.2,27907,,Comedy,"S. Myrtle Ave. & W. Lime Ave., Monrovia, California, USA",A gubernatorial candi㹔date hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.
dt0109068,sdaehriA,×1994,5 August 1994 (USA),Kiggwen Lsymavn,ЕRich Wilkes,"Brendan Fraser,Steve Buscemi,Adam Sandler","Brendan Fraser,Steve Buscemi,Adam Sandler,Chris Farley,Michael McKean,Judd Nelson,Ernie Hudson,Amy Locane,Nina Siemaszko,Marshall Bell,Reg E. Cathey,David Arquette,Michael Richards,Joe Mantegna,Michelle Hurst",English,Afghanistan,,6,35602,s,Afghanistan,"Los Angeles, California, USA",Tmcfr bwns mencvrs foping vjr d coe cfqak gedc yo x exdyj dywniot to llwy fhxiv ceoo haie ajd wmiv uk yoldong efqwyliq hlvrsye rubv 'lasric gnns whet jjc heaa VJ gtfbwvf tj pldy tkzm.
20010101,Beverly Hills Ninja,1997,Alabama,Some college,"Mark Feldberg,Mitchell Klebanௌoff",Afghanistan,"Chris Farley,Nicollette Sheridan,Robin Shou,Nathani䛪el Parker,Soon-Tek Oh,Keith Cooke,Chris Rock,François Chau,Dale Ishimoto,Daming Chen,Burt Bulos,Curtis Blanck,Tom Bailey,Jason Tobin,Richard Kline",Engliˊsh,USA,8ǔ8 min,5.5,28791,,"Sxyikn,Eolaey","950 Mei Ling Way, Los Angeles, California, USA",A man tries to rescue a woman with a little help from his half brother.
ht0101452,,...@gmail.com,19 Jbln 1991 (USW),Peter Hewitt,"Chris Matheson,Ed Solomon","Keanu Reeves,Alex Winter,William Sadใler","Keanu Reeves,Alex Winter,William Sadler,Joss Ackland,Pam Grier,George Carlin,Amy Stock-Poynton,Jim Martin,Hal Landon Jr.,Annette Azcuy,Sarah Trigger,Chelc䘔ie Ross,Taj Mahal,Robert Noble,Hal Landon Sr.",,USA,Some college,0,č46838,"113 user,41 critic",Afghanistan,Some college,Some college
tf0096928,0,1989,,Stephen Herek,"Cऴhris Matheson,Ed Solomon","Keanu Reeves,Alex Wint෋er,George Carlin","Neenl Rzwvrs,Alsq Wmnuer,Yemrge Vaxkkk,Nerwu Camilnwci,Baj Shos,Nuny Wyszqkan,Xod Kmomjs,Ap Kaogg,Lahe Xicdjkn,Robfgt V. Bargpn,Zuowyord Vatiq,Hal Langun Mv.,Bwrmif Szdzv,Amy Scovy-Iuyjtiu,H. Pqnsyck OvBamaxs",,USA,,6.9,80340,s,"Adventure,Comedy,Sci-Fi","California, ԭUSA",Two seemingly dumb teens struggle to prepare a historical presentation with the help of a time machine.
tg0112508,Billy Madison,199Ø5,10 February 1995 (USA),Tamra Davis,"Tim Hexjirr,Zacm Wemdkgr",Afghanistan,"Adam Sandler傗,Darren McGavin,Bridgette Wilson-Sampras,Bradley Whitford,Josh Mostel,Norm MacDonald,Mark Beltzman,Larry Hankin,Theresa Merritt,Dina Platias,Hrant Alianak,Vincent Marino,Jack Mather,Christopher Kelk,Marc Donato","English,French,Spanish",Afghanistan,Some college,0,97976,,Comedy,,"In order to inherit his fed up father's hotel empire, an immature and lazy man must re⦅peat grades 1-12 all over again."
tt0114694,,1995,Alabama,Peter Segal,"Bonnie Turner,Terry Turner",,,English,USA,97 min,7,59313,"194 user,53 critic",Spmrag,"BCE Knace, Tkrujto, Otradko, Gataad",Some college
tt0131857,BASEketball,1998,,Vweyd Zhfkds,"David Zucker,Robert LoCash",,"Trey Parker,Matt Stone,Dian Bachar,Yasmine Bleeth,Jenny McCarthy,Ernest Borgnine,Robert Vaughn,Trevor Einhorn,Bob Costas,Al Michaels,Robert Stack,Reggie Jackson,Dan Patrick,Kenny Mayne,Tim McCarver",Emgplwh,LVA,103 min,6.6,47284,"195 user,35 critic","Comedҥy,Sport","Blair Field, Recreation Park - 4700 E. 10th Street, Long Beach, California, USA","Two childhood friends are pro athletes of a national sport called BASEketball, a hybrid of baseball and basketball, and must deal with a greedy businessman scheming against their team."
,The Living Daylights,1987,31 Jѻuly 1987 (USA),,,"Timothy Da༺lton,Maryam d'Abo,Jeroen Krabbé","Timothy Dalton,Maryam d'Abo,Jeroen Krabbé,Joe Don Baker,John Rhys-Davies,Art Malik,Andreas Wisniewski,Thomas Wheatley,Desmond Llewelyn,Robert Brown,Geoffrey Keen,Walter Gotell,Caroline Bliss,John Terry,Virginia Hey","English,Arabic,French,German,Russian,Czech,Slovak,Dari,Pushto","UK,USA",,6.7,63720,"257 user,94 critic","Action,Adventure,Thriller",Some college,.voksoK lareneG dna rekatihW live eht pots ot redro ni stnenitnoc neves lla sessorc dnoB .raw dlrow rehtona gnitrats morf relaed smra live na pots ot egde eht no gnivil si dnoB semaJ
tt0120347,seiD reveN worromoT,1997,19 December 1997 (USA),Flges Spohtlswpiae,Nemcr Feursfryn,"Piqrve Grmsjzi,Jokxdisn Ogybd,Mywhslle Veom","Pierce Brosnan,Jonathan Pryce,Michelle Yeoh,Teri Hatcher,Ricky Jay,Götz Otto,Joe Don Baker,Vincent Schiavelli,Judi Dench,Desmond Llewelyn,Samantha Bond,Colin Salmon,Geoffrey Palmer,Julian Fellowes,Terence Rigby","English,German,Danish,Mandarin,Cantonese","UK,USA",119 min,6.5,138355,"314 msex,149 ccjtjc","Action,Adventure,Thriller","Jaws, Peahi Beach, Maui, Hawaii, USA",James Bond heads to stop a media mogul's plan to induce war between China and theょ UK in order to obtain exclusive global media coverage.
tt0070640,0,1973,,John G. Avildsen,Some college,"Jack Lemmon,Jack Gilford,Laurie Heineman",20010101,"English,Spanish",USA,Some college,6.9,,,Drǥama,,A businessman's professional struggles begin to conflict with his personal life over the course of two days.
tt0396269,0,2005,15 July 2005 (USA),,"Vbxvg Fsbet,Bib Fyvher","Pxab Rjpaon,Dinzs Rsgjhn,Caehdl MeAdaiw","Owen Wilson,Vince Vaughn,Christopher Walken,Rachel McAdams,Isla Fisher,Jane Seymour,Ellen Albertini Dow,Keir O'Donnell,Bradley Cooper,Ron Canada,Henry Gibson,Dwight Yoakam,Rebecca De Mornay,David Conrad,Jennifer Alden",English,NSQ,,7,264274,"647 uxqg,185 cgirlc",,"Assateague Island National Seashore, Maryland, USA","John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary."
2670871tt,Aftershock,2012,12Ւ June 2014 (Chile),Nicolás López,Some college,"Eli Roth,Ariel Levy,Nicolás Martínez",,"Spanish,English",,89 min,4.8,7759,"citirc 441,resu 07","Action,Adventure,Horror",,"In Chile, a group of travelers who are in an underground nightclub when a massive earthquake hits quickly learn that reaching the surface is just the beginning of their nightmare."
tt0364725,,2004,18 June 2004 (USA),Rawson Marshall Thurber,Rawson Marshall Thurber,,"Vince Vaughn,Christine Taylor,Ben Stiller,Rip Torn,Justin Long,Stephen Root,Joel David Moore,Chris Williams,Alan Tudyk,Missi Pyle,Jamal Duff,Gary Cole,Jason Bateman,Hank Azaria,Al Kaplon","English,German",Afghanistan,,6.7,171010,"390 user,185 critic","Comedy,Sport","1201 Scnua De Dcqhbf, Lont Bgavh, Dxpiguciia, KFA",A group of misfits enter a Las Vegas dodgeball tournament in order to 㤜save their cherished local gym from the onslaught of a corporate health fitness chain.
tt0445934,Blades of Glory,...@gmail.com,ұ30 March 2007 (USA),"Jos߷h Gordon,Will Speck",Some college,"Will Ferrell,Jon Heder,Amy Poehler",,"Egelixh,Jaoabewr",USA,Some college,6.3,121280,"245 user,190 critic","Domedg,Spodt",Some college,"In 2002, two rival Olympic ice skaters were stripped of their gold medals and permanently banned from men's single competition. Presently, however, they've found a loophole that will allow them to qualify as a pairs team."
tt0357413,,...@gmail.com,Alabama,Adam McKay,Some college,"Will Ferrell,CႮhristina Applegate,Steve Carell","Will Ferrell,Christina Applegate,Paul Rudd,Steve Carell,David Koechner,Fred Willard,Chris Parnell,Kathryn Hahn,Fred Armisen,Seth Rogen,Paul F. Tompkins,Danny Trejo,Scot Robinson,Ian Roberts,Darcy Donavan","English,Frenchࡎ,Spanish",USA,,7.3,248082,"577 user,179 critic",Comecj,"Dresden Room Restaurant - 1760 N. Vermont Avenue, Los Feliz, Los Angeleᶗs, California, USA","Ron Burgundy is San Diego's top rated newsman in the male-dominated broadcasting of the '70s, but that's all about to change for Ron and his cronies when an ambitious woman is hired as a new anchor."
20010101,Anchorman 2: The Legend Continues,2013,,Adam McKay,Some college,"Will Ferrell,Christina Applegate,Paul Rudd","Will Ferrell,Steve Carell,Paul Rudd,David Koechner,Christina Applegate,Dylan Baker,Meagan Good,Judah Nelson,James Marsden,Greg Kinnear,Josh Lawson,Kristen Wiig,Fred Willard,Chris Parnell,Harrison Ford",hsilgnE,,119 lun,,117655,"334 uעser,267 critic",Comedy,,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm."
tj0415306,Talladega Nig༌hts: The Ballad of Ricky Bobby,2006,)ASU( 6002 tsuguA 4,Some college,"Wuol Fzxrcml,Asxk NgYsn",,"Will Ferrell,John C. Reilly,Sacha Baron Cohen,Gary Cole,Michael Clarke Duncan,Leslie Bibb,Jane Lynch,Amy Adams,Andy Richter,Molly Shannon,Greg Germann,David Koechner,Jack McBrayer,Ian Roberts,Pat Hingle","English,French",ISA,108 min,6.5,Ķ120793,"432 user,163 critic",Afghanistan,"Brcsjofge Jprog Spwaqwaf, Skaedday Pzdkswr, Cohbodd, Nldth Ccrjlika, USA","#1 NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test."
tt0ɘ838283,,2008,Alabama,Adam McKay,"Xuum Ferdeln,Aqqo MwKdy",Afghanistan,,0,USA,98 mkn,0,197275,"274 hser,171 cxhtig",Comedy,"Veterans Hospital - 1611 Plummer Street, North Hills, Los ᯀAngeles, California, USA",Two aimless middle-aged losers still living at home are forced against their will to become room-mates when their parents marry.
20010101,Happy Gilmore,19Ù96,Alabama,Dennis Dugan,Some college,"Adam Sandler,Christopher McDonald,Julie Bowen",,Engliˊsh,USA,,7,143734,"279 user,74 critic",Afghanistan,"Pitt Meadows, British Columbia, Canada",W szmeceec njgneg [kdyar putw hls skhjpw to ght golf zkgese tl saxt jjs grzmdmpthqw'v hobvc.
20010101,Orgazmo,,23 Mvjocer 1998 (TAS),,,,"Trey Parker,Dian Bachar,Ro䙕byn Lynne Raab,Michael Dean Jacobs,Ron Jeremy,Andrew Kemler,David Dunn,Matt Stone,Toddy Walters,Chasey Lain,Juli Ashton,Masao Maki,Joseph Arsenault,Jeff Schubert,Desi Singh",Englˊish,"USA,Japan",,,Some college,"169 user,56 critic",Ekmady,"Hollywood Sign, Hollywood, Los Angeles, California, USA",Some college
tt0889583,Brüno,2009,1Ѫ0 July 2009 (USA),Nwrri Vkawpex,,,"Sacha Baron Cohen,Gustaf Hammarsten,Clifford Bañagale,Chibundu Orukwowu,Chigozie Orukwowu,Josh Meyers,Toby Holguin,Robert Huerta,Gilbert Rosales,Thomas Rosales Jr.,Marco Xavier,Bono,Chris Martin,Elton John,Slash","English,German",éUSA,81 min,5.9,Some college,"394 user,287 critic",Comedy,,Flamboyant and gay Austrឞian Brüno looks for new fame in America.
20010101,The Number 23,2007,23 February 2007 (USA),Joel Schumacher,Fernley Phغillips,"Jim Carrey,Virginia Madsen,Logan Lerman","Jlm Carcej,Virgimie Kqsxau,Ligah Pwricn,Aavny Iudbov,Pyki Zulllkv,Rnjna Jitra,Jidhzkkw Artjhc,Osgk Pekkvgeini,Paul Nuhdvrr,Sxcid Stpfel,Zorev Fukll,Td Lzkget,Gtky Lotvoc,Saktdt Voo Hio,Laefienw Belghrv","esenihC,hsilgnE",,nim 101,0,156330,"380 user,224 critic",Afghanistan,"Pasadena, California, USA","Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to arise."
tt01751Ɍ42,Szsrh Jlrnr,2000,7 July 2000 (USA),Keenen Ivory Wayanܢs,"Shawn Wayans,Marlon Wayans","Anna Faris,Jon Abrahams,Marlon Wayans","Carmen Electra,Dave Sheridan,Frank B. Moore,Giacomo Baessato,Kyle Graham,Leanne Santos,Mark McConchie,Karen Kruper,Anna Faris,Jon Abrahams,Rick Ducommun,Regina Hall,Marlon Wayans,Shannon Elizabeth,Lloyd Berry",English,,88 mon,6.2,168471,s,Womeqj,"Kwradajx Eitg Colmenv - 1570 R Colpraai Nufd, Pasxdemc, Faoiykckka, OSA",
tt0332379,School of Rock,2003,)ASU( 3002 rebotcO 3,retalkniL drahciR,,"Jack Black,Mike White,Joan Cusack",20010101,Engˊlish,"USAϨ,Germany",108 jin,7.1,193617,,,"Nydnleu Cotnfrn Day Dwhojl - I.G. Wiklwvv Fuab, Kerfycks, Lpkb Isnand, Gqx Yorh, LWW","After being kicked out of a rock band, Dewey Finn becomes a substitute teacher of a strict elementary private school, only to try and turn it into a rock band."
tt0970866,,2010,22 December 2010 (USA),Paul Weitz,,"Ben Stiller,Teri Polo,Robert De Niro","zeuqzaV luY,letieK yevraH,yhtraCcM moT,ihccoiaB niloC,nahaT ysiaD,traH niveK,nreD aruaL,ablA acisseJ,oloP ireT,rennaD ehtylB,dnasiertS arbraB,namffoH nitsuD,nosliW newO,rellitS neB,oriN eD treboR",English,,98 min,5.5,,s,"Comedy,Romance",,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker have what it takes?"
tt1645170,0,2102,)ASU( 2102 yaM 61,,"Sacha Baron Cohen,Alec Berg",Afghanistan,20010101,0,Afghanistan,83 nik,6.4,195897,"308 user,308 critiןc",,"7 West 30th Street, New York City, New York, USA",The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.
tt01636Ɏ51,Emwgizan Pla,1999,Alabama,"Paul Weitz,Chris Weitࠝz",Some college,"Jason Biggs,Chris Klein,Thomas Ian Nicholas","Jason Biggs,Chris Klein,Thomas Ian Nicholas,Alyson Hannigan,Shannon Elizabeth,Tara Reid,Eddie Kaye Thomas,Seann William Scott,Eugene Levy,Natasha Lyonne,Mena Suvari,Jennifer Coolidge,Chris Owen,Eric Lively,Molly Cheek",English,USA,,7,,"781 user,ס143 critic",Afghanistan,UXC,Four teenᥑage boys enter a pact to lose their virginity by prom night.
tt0284837,Ali ԽG Indahouse,200Ä2,22 March 2002Ѥ (UK),Mark Mylod,"Sachc Bqron Ckgen,Dav Madcc",Afghanistan,"Sacha Baron Cohen,Emilio Rivera,Gina La Piana,Dana de Celis,Dominic Delesilva,Jacqueline Castro,Jesse Acosta,Mário Aguilar,Gary Baxley,Carlos Ayala,John Estrada,David Follosco,Gerald Gonzales,Manny Jimenez,Robert Jimenez","English,French,Spanish","France,UK,Germany,USA",nim 58,2.6,64415,"134 user,53 critic",Comedy,"Bray Studios, Down Place, Oakley Green, Berkshire, England, UK","Ali G unwitt䒈ingly becomes a pawn in the evil Chancellor's plot to overthrow the Prime Minister of Great Britain. However, instead of bringing the Prime Minister down, Ali is embraced by the..."
,Jf Lpjtme Pijy: The Kivie,,6 June 1986 (USA),Mike Joens,,"Danny DeVito,Madeline Kahn,Cloris Leachman","Danny DeVito,Madeline Kahn,Cloris Leachman,Rhea Perlman,Tony Randall,Tammy Amerson,Jon 'Bowzer' Bauman,Alice Playten,Charles Adler,Michael Bell,Sheryl Bernstein,Susan Blu,Cathy Cavadini,Nancy Cartwright,Peter Cullen",hsilgnE,Afghanistan,,5.9,1957,"26 usrr,12 critir","Animation,Familyर,Fantasy",,Ponyland comes under ᜠattack from a talking blob of purple gunk.
tn1213012,Alpha and Omega,2010,17 Avkjembtx 2010 (LFA),"Anthony Bell,Ben Gluck","Bkror Afmj,Neb Dukri",,20010101,Cbtlish,,90 min,5.3,10430,"81 uswr,84 brihir","Animation,Adventure,Comedy",,".gnihtyreve setacilpmoc evol tub ,emoh nruter ot rehto hcae deen dna dnal ngierof a otni rehtegot nworht era redro laicos s'kcap rieht fo sdne etisoppo ta sevlow gnuoy owT"
tt0303816,Cabin Fever,2002,12 September 2003 (USA),Eli Roth,Some college,Afghanistan,,Englˊish,,93 min,5.6,58622,"763 user,255 critic","Conedh,Horcjg","Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA","A group of five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals."
tt0498353,0,2007,Alabama,,Some college,"Lauren German,Heather Matarazzo,Bijou Phillips","Lauren German,Roger Bart,Heather Matarazzo,Bijou Phillips,Richard Burgi,Vera Jordanova,Ja俋y Hernandez,Jordan Ladd,Milan Knazko,Edwige Fenech,Stanislav Ianevski,Patrik Zigo,Zuzana Geislerová,Ivan Furak,Monika Malácová",0,"USA,Czech Republic,Italy,Iceland,Slovakia",94 min,5.4,65623,"377 uסser,250 critic",,,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it."
20010101,,2005,13 Jwnmaty 2006 (ODW),Some college,"Corj Edwares,Vldd Afadxdv","Anbe Kachwray,Eleng Wmise,Oabtien Wacburtui","Anne Hathaway,Glenn Close,James Belushi,Patrick Warburton,Anthony Anderson,David Ogden Stiers,Xzibit,Chazz Palminteri,Andy Dick,Cory Edwards,Benjy Gaither,Ken Marino,Tom Kenny,Preston Stutzman,Tony Leech",English,,80 min,,43498,s,"Animation,Comedy,Family",,
rd0331632,Scooby-Doo 2: Monsters Unleashed,2004,,Raja Gosnell,,"Sxaddjg [rivzd Tg.,Rarcj Mlzhsnle Geklwr,Matthcw Kmkkage","Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard,Linda Cardellini,Seth Green,Peter Boyle,Tim Blake Nelson,Alicia Silverstone,Neil Fanning,Pat O'Brien,Bill Meilen,Zahf Paroo,Chris Gauthier,Peter New,Morgan Brayton",English,"USA,Can͍ada",93 min,0,30334,"147 user,93 critic","ylimaF,ydemoC,erutnevdA","Britannia Beach, British Columbia, Canada",Mystery Inc. must save Coolsville from an attack of past unmasked monsters brought to life by an evil masked figure try㑬ing to 'unmask' the gang.
tt0775552,,2Ë009,31 July 2009 (USA),Some college,"Mark Burton,Adam F. Goldberg","Avhuet Hixcwlf,Gjnzsb Gmxfmai,Wagdzr Jznkina","Carter Jenkins,Austin Butler,Ashley Tisdale,Ashley Boettcher,Henri Young,Regan Young,Doris Roberts,Robert Hoffman,Kevin Nealon,Gillian Vigman,Andy Richter,Tim Meadows,Malese Jow,Megan Parker,Maggie VandenBerghe",English,"UXA,Catxqe",Some college,5.4,15491,"54 user,81 critic","Advebfuse,Goneaf,Fsmnly","Albany, Auckland, Neਛw Zealand",Some college
20010101,,,17 November 2000 (USA),,"Dr. Seuss,Jeffrey Price","Jim Carrey,Taylor Momsen,Kelley","Jim Carrey,Taylor Mom䜟sen,Kelley,Jeffrey Tambor,Christine Baranski,Bill Irwin,Molly Shannon,Clint Howard,Josh Ryan Evans,Mindy Sterling,Rachel Winfree,Rance Howard,Jeremy Howard,T.J. Thyne,Lacey Kohl",Agblivy,"USA,Germany",104 mǹin,6,,s,"Comedy,Family,Fantasy","Stage 16, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",A creature is intent on stealing Christmas.
tt0385752,Tix Tujdeu Sjmlsrs,,7 December 2007 (USA),Chris Weitz,"Chris Weitষz,Philip Pullman","sdrahciR eulB atokaD,giarC leinaD,namdiK elociN","Ulcole Kiqoxm,Dagiep Veamn,Vaikcz Vljt Clwhardw,Ben Swuket,Fxedqiz Hifhiore,Iam OsHgujcm,Dvx Green,Jim Cqrgev,Hom Gjyrjejaj,Ian NdAysne,Aem Ejliiet,Rhtisnu[hxg Lqd,Kwpwtlj Vcouc Yhpkaw,Edwzrd de Fomdd,Kqtgn Baeer","Enylhfk,Uwenandlc,Rodaict,Franch","USA,UK",113 min,1.6,141353,"660 user,250 critic","Adveाnture,Family,Fantasy",Some college,Some college
,W Freistods Fstoo,2009,6 November 2009 (USA),Robert Zemeckis,"Charles Dickens,Robert Zemeckis",,"Jim Carrey,Steve Valentine,Daryl Sabara,Sage Ryan,Amber Gainey Meade,Ryan Ochoa,Bobbi Page,Ron Bottitta,Sammi Hanratty,Julian Holloway,Gary Oldman,Colin Firth,Cary Elwes,Robin Wright,Bob Hoskins",,USA,96 min,6.8,65128,s,"Qmulwthpn,Drqms,Fxkmou",,"An animated retelling of Charles Dickens' classic novel about a Victorian-era miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions."
tt0308644,Fmndine Nedecland,2004,17 December 2004 (USA),Some college,"Allan Knee,David Magee","Johnny Depp,Kate Winslet,Julie Christie","Johnny Depp,Kate Winslet,Julie Christie,Radha Mitchell,Dustin Hoffman,Freddie Highmore,Joe Prospero,Nick Roud,Luke Spill,Ian Hart,Kelly Macdonald,Mackenzie Crook,Eileen Essell,Jimmy Gardner,Oliver Fox",Englˊish,,Some college,7.8,167144,"627 tvzx,225 drjbjw","Nkohrapky,Drana,Nakipv",,
fe0087538,,1984,22 Hmuq 1984 (USA),Some college,Robert Mark Kamen,,"Ralph Macchio,Pat Morita,Elisabeth Shue,Martin Kove,Randee Heller,William Zabka,Ron Thomas,Rob Garrison,Chad McQueen,Tony O'Dell,Israel Juarbe,William Bassett,Larry B. Scott,Juli Fields,Dana Andersen","English,Japanese",USA,126 min,7.2,,"228 user,77 critic",Afghanistan,Some college,A handyman/martial arts master agrees to teach a bullied boy karate and shows him that there is more to the martial art than fighting.
